S21 dB20 X,S21 dB20 Y
98600000000,-42.38496246395194
98700000000,-42.44295712091176
98800000000,-42.50033376573668
98900000000,-42.55726420516218
99000000000,-42.61398170437901
99100000000,-42.67074240990151
99200000000,-42.72778277435304
99300000000,-42.78528093228363
99400000000,-42.84332742972302
99500000000,-42.90191079499226
99600000000,-42.96092055512241
99700000000,-43.0201660441102
99800000000,-43.0794087487305
99900000000,-43.13840213482776
100000000000,-43.19693249759788
